“ID”,“DISCIPLINA”,“CONTEUDO”
1411,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Busca por menor caminho: Teoria + exemplo com exercício do URI no quadro - Busca em grafos: largura e profundidade (conceito e implementação) - Apresentação dos exercícios do dia (texto + código de apoio) - Término atividade jornada / Atividade do dia
1412,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Componentes Conexos (exercício do URI): entendendo o problema e implementação - Correção em conjunto dos exercícios de busca em grafos - Árvores (computacionais) e Árvores Binárias - Exemplos e Explicação da atividade do dia sobre implementação de Árvore Binária Estática (PDF + Quadro) - Atividade do dia: implementação de Árvore Binária Estática
1413,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Componentes Conexos (exercício do URI): entendendo o problema e implementação - Correção em conjunto dos exercícios de busca em grafos - Árvores (computacionais) e Árvores Binárias - Exemplos e Explicação da atividade do dia sobre implementação de Árvore Binária Estática (PDF + Quadro) - Atividade do dia: implementação de Árvore Binária Estática
1414,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Componentes Conexos (exercício do URI): entendendo o problema e implementação - Correção em conjunto dos exercícios de busca em grafos - Árvores (computacionais) e Árvores Binárias - Exemplos e Explicação da atividade do dia sobre implementação de Árvore Binária Estática (PDF + Quadro) - Atividade do dia: implementação de Árvore Binária Estática
1415,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Componentes Conexos (exercício do URI): entendendo o problema e implementação - Correção em conjunto dos exercícios de busca em grafos - Árvores (computacionais) e Árvores Binárias - Exemplos e Explicação da atividade do dia sobre implementação de Árvore Binária Estática (PDF + Quadro) - Atividade do dia: implementação de Árvore Binária Estática
1416,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete das entregas dos exercícios anteriores no AVA (nota do bimestre) + Eagle - Revisão: conceitos básicos de árvores + explicação detalhada da atividade de implementação da árvore estática - Árvores Binárias: percursos e implementação dinâmica (conteúdo + explicação atividade) - Término da implementação estática + implementação dinâmica (2h10m)
1417,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete das entregas dos exercícios anteriores no AVA (nota do bimestre) + Eagle - Revisão: conceitos básicos de árvores + explicação detalhada da atividade de implementação da árvore estática - Árvores Binárias: percursos e implementação dinâmica (conteúdo + explicação atividade) - Término da implementação estática + implementação dinâmica (2h10m)
1418,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete das entregas dos exercícios anteriores no AVA (nota do bimestre) + Eagle - Revisão: conceitos básicos de árvores + explicação detalhada da atividade de implementação da árvore estática - Árvores Binárias: percursos e implementação dinâmica (conteúdo + explicação atividade) - Término da implementação estática + implementação dinâmica (2h10m)
1419,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Lembrete das entregas dos exercícios anteriores no AVA (nota do bimestre) + Eagle - Revisão: conceitos básicos de árvores + explicação detalhada da atividade de implementação da árvore estática - Árvores Binárias: percursos e implementação dinâmica (conteúdo + explicação atividade) - Término da implementação estática + implementação dinâmica (2h10m)
1420,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Índices e Árvores B e B+: conceitos gerais - Término da implementação das árvores binárias (estática e dinâmica)
1421,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Índices e Árvores B e B+: conceitos gerais - Término da implementação das árvores binárias (estática e dinâmica)
1422,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Índices e Árvores B e B+: conceitos gerais - Término da implementação das árvores binárias (estática e dinâmica)
1423,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Índices e Árvores B e B+: conceitos gerais - Término da implementação das árvores binárias (estática e dinâmica)
1424,C1,"Hoje Aulas em ambiente Virtual- devido ao COVID: - Feedback geral sobre a parte 1 da atividade da jornada / ""resolução"" do professor - Revisão da implementação de grafos / busca em largura - Questionário motivação Eagle - Demonstração/Explicação da implementação das árvores estática e dinâmica - Apresentação da atividade da jornada de Simulação - Atividade prática de Simulação: individualmente + equipe"
1425,C1,"Hoje Aulas em ambiente Virtual- devido ao COVID: - Feedback geral sobre a parte 1 da atividade da jornada / ""resolução"" do professor - Revisão da implementação de grafos / busca em largura - Questionário motivação Eagle - Demonstração/Explicação da implementação das árvores estática e dinâmica - Apresentação da atividade da jornada de Simulação - Atividade prática de Simulação: individualmente + equipe"
1426,C1,"Hoje Aulas em ambiente Virtual- devido ao COVID: - Feedback geral sobre a parte 1 da atividade da jornada / ""resolução"" do professor - Revisão da implementação de grafos / busca em largura - Questionário motivação Eagle - Demonstração/Explicação da implementação das árvores estática e dinâmica - Apresentação da atividade da jornada de Simulação - Atividade prática de Simulação: individualmente + equipe"
1427,C1,"Hoje Aulas em ambiente Virtual- devido ao COVID: - Feedback geral sobre a parte 1 da atividade da jornada / ""resolução"" do professor - Revisão da implementação de grafos / busca em largura - Questionário motivação Eagle - Demonstração/Explicação da implementação das árvores estática e dinâmica - Apresentação da atividade da jornada de Simulação - Atividade prática de Simulação: individualmente + equipe"
1428,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Árvores Binárias de Busca - Atividade de Árvores Binárias de Busca - Término da atividade da jornada: código de simulação de contaminação pelo coronavírus (usando Grafos e Árvores)
1429,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Árvores Binárias de Busca - Atividade de Árvores Binárias de Busca - Término da atividade da jornada: código de simulação de contaminação pelo coronavírus (usando Grafos e Árvores)
1430,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Árvores Binárias de Busca - Atividade de Árvores Binárias de Busca - Término da atividade da jornada: código de simulação de contaminação pelo coronavírus (usando Grafos e Árvores)
1431,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Árvores Binárias de Busca - Atividade de Árvores Binárias de Busca - Término da atividade da jornada: código de simulação de contaminação pelo coronavírus (usando Grafos e Árvores)
1432,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Palestra SIMTEC - Remoção em Árvores Binárias de Busca: casos e procedimentos (explicação e implementação) - Explicação da atividade do dia sobre ABBs + lembrete das atividades anteriores + quizzes do Eagle - Tempo para resolução das atividades (de hoje e das aulas anteriores)
1433,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Palestra SIMTEC - Remoção em Árvores Binárias de Busca: casos e procedimentos (explicação e implementação) - Explicação da atividade do dia sobre ABBs + lembrete das atividades anteriores + quizzes do Eagle - Tempo para resolução das atividades (de hoje e das aulas anteriores)
1434,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Palestra SIMTEC - Remoção em Árvores Binárias de Busca: casos e procedimentos (explicação e implementação) - Explicação da atividade do dia sobre ABBs + lembrete das atividades anteriores + quizzes do Eagle - Tempo para resolução das atividades (de hoje e das aulas anteriores)
1435,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Palestra SIMTEC - Remoção em Árvores Binárias de Busca: casos e procedimentos (explicação e implementação) - Explicação da atividade do dia sobre ABBs + lembrete das atividades anteriores + quizzes do Eagle - Tempo para resolução das atividades (de hoje e das aulas anteriores)
1436,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Remoção em Árvores Binárias de Busca: casos e procedimentos (explicação e implementação) - Árvore AVL: definições- rotações e exemplos práticos - Exemplos de implementações de Árvores AVL - Lembrete: quizzes do Eagle + entregas do AVA + atividade do dia (Extra) - Tempo para resolução das atividades
1437,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Remoção em Árvores Binárias de Busca: casos e procedimentos (explicação e implementação) - Árvore AVL: definições- rotações e exemplos práticos - Exemplos de implementações de Árvores AVL - Lembrete: quizzes do Eagle + entregas do AVA + atividade do dia (Extra) - Tempo para resolução das atividades
1438,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Remoção em Árvores Binárias de Busca: casos e procedimentos (explicação e implementação) - Árvore AVL: definições- rotações e exemplos práticos - Exemplos de implementações de Árvores AVL - Lembrete: quizzes do Eagle + entregas do AVA + atividade do dia (Extra) - Tempo para resolução das atividades
1439,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Remoção em Árvores Binárias de Busca: casos e procedimentos (explicação e implementação) - Árvore AVL: definições- rotações e exemplos práticos - Exemplos de implementações de Árvores AVL - Lembrete: quizzes do Eagle + entregas do AVA + atividade do dia (Extra) - Tempo para resolução das atividades
1440,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Árvore AVL: definições- rotações e exemplos práticos - Mostrar os códigos da AVL - Avisos: quizzes do Eagle + entregas do AVA (Jornada Pt2- ABB(final) e AVL) + cronograma das próximas aulas - Tempo para resolução das atividades
1441,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Árvore AVL: definições- rotações e exemplos práticos - Mostrar os códigos da AVL - Avisos: quizzes do Eagle + entregas do AVA (Jornada Pt2- ABB(final) e AVL) + cronograma das próximas aulas - Tempo para resolução das atividades
1442,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Árvore AVL: definições- rotações e exemplos práticos - Mostrar os códigos da AVL - Avisos: quizzes do Eagle + entregas do AVA (Jornada Pt2- ABB(final) e AVL) + cronograma das próximas aulas - Tempo para resolução das atividades
1443,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Árvore AVL: definições- rotações e exemplos práticos - Mostrar os códigos da AVL - Avisos: quizzes do Eagle + entregas do AVA (Jornada Pt2- ABB(final) e AVL) + cronograma das próximas aulas - Tempo para resolução das atividades
1444,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos do projeto semestral interdisciplinar da Jornada de Aprendizagem - Término das atividades da disciplina das aulas anteriores
1445,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos do projeto semestral interdisciplinar da Jornada de Aprendizagem - Término das atividades da disciplina das aulas anteriores
1446,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos do projeto semestral interdisciplinar da Jornada de Aprendizagem - Término das atividades da disciplina das aulas anteriores
1447,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Apresentações dos alunos do projeto semestral interdisciplinar da Jornada de Aprendizagem - Término das atividades da disciplina das aulas anteriores
1448,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: quizzes no Eagle- cronograma da disciplina e atividades do bimestre (tabela excel) - Fila de Prioridade e Heap Binária: conceitos- funcionamento e implementação - Tempo para a atividade do dia e as anteriores
1449,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: quizzes no Eagle- cronograma da disciplina e atividades do bimestre (tabela excel) - Fila de Prioridade e Heap Binária: conceitos- funcionamento e implementação - Tempo para a atividade do dia e as anteriores
1450,C1,Hoje Aulas em ambiente Virtual- devido ao COVID: - Avisos: quizzes no Eagle- cronograma da disciplina e atividades do bimestre (tabela excel) - Fila de Prioridade e Heap Binária: conceitos- funcionamento e implementação - Tempo para a atividade do dia e as anteriores
